"id";"id_tipo_actividad_academica";"titulo";"descripcion";"nivel_uno";"nivel_dos";"minutos_duracion";"materiales"
"145";"1";"Juego de Vestirse Rápido V1";"Los niños participan en un juego en el que deben vestirse lo más rápido posible con prendas básicas. La docente cronometra el tiempo que tardan en vestirse y desvestirse. Los niños compiten sanamente para mejorar su tiempo. Los niños participan en un juego en el que deben vestirse lo más rápido posible con prendas más complejas. La docente cronometra el tiempo que tardan en vestirse y desvestirse. Los niños compiten sanamente para mejorar su tiempo.";"Trabajar en parejas para ayudarse y ver quién termina primero";"Diseñar su propia combinación de ropa para vestirse durante el juego.";"45";"Ropa fácil de poner y quitar [camisetas, pantalones con elásticos], Ropa con botones, cremalleras y cordones"
"146";"1";"Observación detallada del Jardín";"Lleva al niño al jardín y pídele que observe atentamente. Haz preguntas como “¿Qué ves en el jardín?” y anota sus respuestas. Anima al niño a dibujar lo que ve y a usar la lupa para observar más detalles. Deja que el niño use la tabla para registrar sus observaciones, como el tipo de plantas, insectos y otros elementos naturales que encuentra. Anima al niño a describir texturas, colores y formas.";"Fomentar la observación y la descripción detallada del entorno natural";"Desarrollar habilidades de registro y análisis de observaciones en el entorno natural.";"45";"Cuaderno de campo, lápices de colores, lupa. "
"147";"1";"Exploración de Texturas Naturales";"Pide al niño que sienta y describa las diferentes piedras, usando palabras como “áspera”, “suave”, “rugosa”. Haz preguntas como “¿Cómo se siente esta piedra?” y anota sus respuestas. Deja que el niño observe las piedras con una lupa y registre sus observaciones en el cuaderno, describiendo texturas y posibles diferencias entre piedras mojadas y secas.  Experimento; Cristales de Sal: Llena el vaso con agua tibia. Añade sal al agua y revuelve hasta que no se disuelva más sal [solución saturada]. Atar un trozo de hilo al lápiz o palillo. Coloca el lápiz o palillo sobre el vaso de manera que el hilo cuelgue en el agua sin tocar los lados ni el fondo del vaso. Deja el vaso en un lugar tranquilo y observa los cambios durante varios días";"Desarrollar el vocabulario descriptivo y la percepción táctil";"Fomentar la observación detallada y la capacidad de describir texturas";"45";"Varias piedras de diferentes texturas, bandeja, agua, lupa y cuaderno. Sal de mesa, un vaso, Hilo, Lápiz o palillo, Cuchara"
"148";"1";"Comparación de Hojas";"Muestra al niño cómo comparar las hojas en términos de textura, color y tamaño. Anímale a describir lo que observa. Deja que el niño clasifique las hojas en diferentes categorías [textura suave/rugosa, color verde/amarillo, tamaño pequeño/grande] y registre sus observaciones en un gráfico o tabla.";"Desarrollar habilidades de comparación y descripción";"Mejorar la capacidad de clasificar y registrar datos";"45";"Hojas de diferentes árboles, bandejas, lupa, papel y lápiz, "
"149";"1";"Clasificación de Objetos Naturales V2";"Pide al niño que clasifique los objetos por un criterio a la vez [color, textura, tamaño] y describa sus observaciones.Anima al niño a crear una tabla de clasificación donde registre sus observaciones sobre las texturas, colores y tamaños de los objetos, describiendo cada grupo. Experimento de los colores que viajan [Capilaridad en flores] Llena varios vasos con agua. Añade unas gotas de colorante alimentario diferente en cada vaso. Corta los tallos de las flores en diagonal y colócalas en los vasos con agua coloreada. Observa cómo el color asciende por los tallos y tiñe los pétalos de las flores. Esto puede tomar unas horas o un día entero, así que revisa periódicamente";"Fomentar la capacidad de observación y la descripción detallada";"Desarrollar habilidades de registro y análisis de datos";"45";"Diversos objetos naturales [piedras, hojas, conchas], bandejas, papel, lápiz. Flores blancas [como claveles o margaritas], Vasos transparentes, Agua, Colorante alimentario [varios colores]"
"150";"1";"Exploración y colección de conchas, animales del mar ";"Lleva al niño a una simulación de playa o área donde pueda encontrar conchas, animales del mar. Pídele que recoja diferentes conchas y animles y las observe. Anima al niño a dibujar y describir cada concha. Deja que el niño use la lupa para observar detalles en las conchas y escriba etiquetas descriptivas para cada una, registrando sus características.";"Fomentar la observación y la descripción detallada de objetos naturales";"Mejorar la observación detallada y la capacidad de clasificación";"45";"Bolsa pequeña, cuaderno de campo, lápices de colores, lupa, etiquetas adhesivas"
"151";"1";"Recogida y análisis de Hojas";"Pide al niño que recoja diferentes tipos de hojas durante un paseo por el jardín o parque. Anímale a dibujar y describir cada hoja, notando detalles como el color y la forma. Deja que el niño use la lupa para observar las hojas en detalle y registre sus observaciones en el cuaderno, describiendo características adicionales como las venas y bordes de las hojas";"Desarrollar la observación y la descripción detallada";"Fomentar la observación detallada y el registro de datos";"45";"Bolsa pequeña, cuaderno de campo, lápices de colores, hojas"
"152";"1";"Fotografía de Objetos";"Muestra al niño cómo encender la cámara y tomar una foto. Pide al niño que tome fotos de diferentes objetos en el entorno. Anima al niño a describir lo que está fotografiando [“Tomo una foto de una flor”]. Enseña al niño cómo usar la función de zoom para tomar fotos de objetos lejanos o pequeños. Pide al niño que tome fotos usando el zoom y describa las diferencias [“Con el zoom, la flor se ve más grande”]. Revisa las fotos con el niño y comenta sobre el uso del zoom.";"Introducir el uso básico de la cámara y descripción de objetos";"Desarrollar habilidades básicas en el uso de la función de zoom";"45";"Cámara digital simple o tablet con cámara, objetos de diferentes tamaños y distancias"
"153";"1";"Video de Actividades";"Muestra al niño cómo grabar un video corto. Pide al niño que grabe una actividad simple, como jugar con un juguete. Anima al niño a describir lo que está grabando [“Grabo mi juguete favorito”].  Pide al niño que grabe un video narrando una actividad [por ejemplo, describir cómo construye algo con bloques]. Ayuda al niño a planificar los pasos antes de grabar. Revisa el video con el niño y comenta sobre la narración y las imágenes.";"Introducir la grabación de videos y descripción de actividades";"Fomentar la planificación y narración de actividades en video";"45";"Cámara digital simple o tablet con función de grabación, descripción de actividades"
"154";"1";"Programación de un robot simple";"Muestra al niño el tutorial básico que explica cómo programar el robot para realizar movimientos simples. Ayuda al niño a seguir los pasos del tutorial para programar el robot [por ejemplo, hacer que avance y gire]. Observa cómo el niño programa el robot y luego ejecuta la secuencia de comandos. Después de completar el tutorial básico, pide al niño que piense en una modificación que quiera hacer [por ejemplo, agregar más giros o un movimiento hacia atrás]. Ayuda al niño a planificar y programar la nueva secuencia de comandos. Pide al niño que describa y dibuje el plan antes de ejecutarlo.";"Introducir al niño a seguir instrucciones y aplicar conceptos básicos de programación.";"Fomentar la creatividad y el pensamiento crítico al modificar y extender las instrucciones del tutorial.";"45";"Robot programable para niños [como un robot de codificación simple], tablet o computadora con un tutorial en video, además de una hoja de papel y lápices"
"155";"1";"Construcción de un Juguete Tecnológico";"Introduce el kit de construcción y muestra al niño el tutorial que explica cómo ensamblar un juguete básico. Ayuda al niño a seguir el tutorial paso a paso para ensamblar el juguete. Deja que el niño complete el ensamblaje y pruebe el juguete. Después de ensamblar el juguete básico, anima al niño a personalizar su juguete [por ejemplo, agregando decoraciones o cambiando partes]. Pide al niño que describa sus ideas antes de realizar las modificaciones. Ayuda al niño a realizar las modificaciones y luego probar el juguete personalizado.";"Desarrollar habilidades de seguimiento de instrucciones y ensamblaje";"Fomentar la creatividad y la capacidad de personalización";"45";"Kit de construcción de juguetes tecnológicos [como un kit de robótica para niños], tablet con tutorial en video, materiales adicionales como pegatinas o piezas extra."
"156";"1";"Juego de Rol sobre el Uso de la Tecnología";"Introduce el concepto de uso responsable de la tecnología y limita el tiempo frente a la pantalla. Utiliza las tarjetas para presentar diferentes situaciones y pregunta al niño qué piensan de cada una. Facilita una discusión sencilla sobre las ventajas y desventajas de cada situación. Divide a los niños en dos grupos y asigna a cada grupo una posición [por ejemplo, “pro” y “contra” el tiempo frente a la pantalla]. Facilita un debate estructurado donde cada grupo presente sus argumentos. Anota los puntos clave en la pizarra y discute las conclusiones juntos.";"Introducir conceptos básicos de uso responsable de la tecnología.";"Desarrollar habilidades de argumentación y pensamiento crítico";"45";"Tarjetas con situaciones [por ejemplo, “Ver televisión durante horas”, “Jugar afuera”]., tablero"
"157";"1";"Crear un Plan de Uso de Tecnología";"Explica al niño la importancia de tener un plan para usar la tecnología de manera responsable. Ayuda al niño a crear un plan sencillo que incluya actividades tecnológicas y no tecnológicas. Pide al niño que dibuje o escriba su plan y explícalo. Ayuda al niño a implementar su plan de uso de tecnología en un calendario semanal. Pide al niño que siga el plan durante una semana y registre sus actividades.";"Fomentar la planificación y la comprensión del uso balanceado de la tecnología.";"Desarrollar habilidades de planificación y autoevaluación";"45";"Papel, lápices de colores."
"158";"1";"Enseñanza entre Pares";"Pide al niño que use la aplicación y familiarícese con sus funciones. Invita a otro niño y pide al primer niño que le explique cómo usar la aplicación. Supervisa la explicación y anima al niño a usar palabras claras y sencillas. Ayuda al niño a preparar una pequeña presentación sobre cómo usar la aplicación. Pide al niño que presente frente a un pequeño grupo, usando la pizarra para explicar los pasos. Facilita una sesión de preguntas y respuestas después de la presentación.";"Desarrollar habilidades de comunicación y enseñanza";"Fomentar habilidades de presentación y comunicación avanzada";"45";"Tablet con una aplicación educativa simple."
"159";"1";"Guía Escrita de Uso";"Ayuda al niño a preparar una pequeña presentación sobre cómo usar la aplicación. Pide al niño que presente frente a un pequeño grupo, usando la pizarra para explicar los pasos. Facilita una sesión de preguntas y respuestas después de la presentación. Pide al niño que tome fotos de cada paso usando el dispositivo. Ayuda al niño a crear una guía más detallada, combinando las fotos y explicaciones escritas. Imprime la guía y pide al niño que la presente a un pequeño grupo.";"Desarrollar habilidades de escritura y explicación.";"Mejorar las habilidades de documentación y presentación";"45";"Papel, lápices de colores, dispositivo tecnológico simple [como una cámara digital]."
"160";"1";"Cuentos Históricos";"Lee al niño un cuento simple sobre un evento histórico relevante. Pide al niño que dibuje una escena del cuento y que describa lo que ocurrió en esa parte de la historia. Facilita una discusión sobre por qué el evento es importante. Ayuda al niño a crear un mini-libro que narre la historia de un evento histórico. Pide al niño que dibuje y escriba [o dicte] las partes de la historia. Revisa el libro juntos y anímale a contar la historia a otros niños o adultos.";"Introducir conceptos históricos a través de la narración y la ilustración";"Fomentar la comprensión histórica y habilidades narrativas";"45";"Libros de cuentos históricos ilustrados adecuados para la edad, papel, lápices de colores, revistas, imágenes, cosedora, colbón"
"161";"1";"Teatro de Títeres Histórico";"Apoya al niño a hacer títeres que representen personajes de un evento histórico. Anima al niño a usar los títeres para contar la historia. Facilita la representación y haz preguntas sobre la historia para reforzar la comprensión.Apoya al niño a escribir un guión sencillo para la representación de la historia. Crea una escenografía simple para el teatro de títeres. Anima al niño a realizar la representación y a invitar a otros compañeros o adultos a ver la obra.";"Introducir la historia a través del juego de roles y la representación";"Desarrollar habilidades de escritura, creatividad y comprensión histórica";"45";"Títeres de mano o figuras de papel, caja de cartón para teatro o teatrino, hojas de papel y colores"
"162";"1";"Mapa del Tesoro";"Esconde un ""tesoro"" en el aula o patio y marca la ubicación en un mapa simple. Da al niño el mapa y ayúdalo a encontrar el tesoro. Socializa las características del lugar donde se encontró el tesoro. Apoya al niño a crear su propio mapa del aula o patio, indicando dónde quiere esconder el tesoro. Esconde el tesoro según el mapa del niño y deja que otro niño use el mapa para encontrarlo. Facilita una socialización sobre las características de los lugares en el mapa.";"Introducir la lectura de mapas y la localización de lugares";"Fomentar la creación y lectura de mapas, y la descripción de características geográficas.";"45";"Mapa simple del aula o patio, ""tesoro"" [pequeños premios o juguetes]., hojas blancas, marcadores, colores, cofre de tesoro"
"163";"1";"Mapa de la Comunidad [Chía]";"Muestra al niño un mapa simple de su comunidad. Pide al niño que localice y pegue imágenes de lugares importantes en el mapa [parque, escuela, casa]. Socializar las características de cada lugar. Apoya al niño a dibujar un mapa de su comunidad, incluyendo su casa, la escuela, el parque, etc. Anima al niño a describir las características de cada lugar mientras lo dibuja. Facilita una socialización sobre la importancia de cada lugar en su vida diaria.";"Introducir la lectura de mapas y la identificación de lugares importantes";"Fomentar la creatividad y la comprensión geográfica de su entorno";"45";"Mapa simple del barrio o municipio, Papel grande, lápices de colores, imágenes de lugares importantes, "
"164";"1";"Collage de Regiones";"Apoyar al niño a recortar imágenes de revistas que representen diferentes regiones [desiertos, bosques, montañas]. Pide al niño que pegue las imágenes en el papel y que describa las características geográficas de cada región. Facilita una socialización sobre el clima, la flora y la fauna de cada región. Después de completar el collage básico, ayuda al niño a añadir etiquetas y descripciones a cada región. Pide al niño que presente su collage y describa las características de cada región a otros niños o adultos. Facilita una socialización más profunda sobre las diferencias entre las regiones.";"Introducir conceptos geográficos y características regionales";"Fomentar la descripción detallada y la comprensión comparativa de diferentes regiones.";"45";"Imágenes de revistas, tijeras, pegamento, papel grande, marcadores"
"165";"1";"Maqueta de Regiones";"Apoya al niño a crear una maqueta sencilla de una región específica [como una montaña o un bosque] usando plastilina y materiales naturales. Pide al niño que describa las características geográficas de la región representada en la maqueta. Facilita una discusión sobre el clima y la fauna de la región. Apoya al niño a crear una maqueta más detallada de una región específica, incluyendo animales y plantas. Pide al niño que describa las características geográficas, el clima, la flora y la fauna de la región. Facilita una presentación donde el niño explique su maqueta a otros niños o adultos.";"Introducir la creación de maquetas y la descripción de características geográficas.";"Fomentar la creación detallada y la comprensión profunda de diferentes regiones.";"45";"Plastilina, materiales naturales [ramas, piedras], base de cartón, figuras de animales y plantas"
"166";"1";"Fiesta de Comidas Internacionales";"Organiza una pequeña ""exposición y feria gastronómica"" donde el niño pueda probar comidas de diferentes países. Pide al niño que describa el sabor y las características de cada comida. Facilita una socialización sobre los países de origen de las comidas y sus culturas. Apoya al niño a preparar una comida sencilla de otro país. Mientras cocinan, discute las características culturales y geográficas del país. Pide al niño que pruebe la comida y describa su experiencia.";"Introducir la diversidad cultural a través de la comida";"Fomentar la participación activa y la comprensión cultural a través de la cocina";"45";"Muestras de comidas sencillas de diferentes países, platos pequeños, cubiertos.Ingredientes sencillos, recetas, utensilios de cocina"
"167";"1";"Juego de Palabras Internacional";"Muestra al niño las tarjetas y pronuncia las palabras en voz alta. Pide al niño que repita las palabras y que intente usarlas en contextos apropiados. Facilita una discusión sobre los idiomas y los países donde se hablan. Apoya al niño a crear sus propias tarjetas de palabras en diferentes idiomas. Pide al niño que dibuje una imagen representativa de cada palabra. Facilita un juego donde el niño use las tarjetas para aprender y practicar nuevas palabras.";"Introducir la diversidad lingüística y fomentar la curiosidad por otros idiomas.";"Fomentar la creatividad y la comprensión de la diversidad lingüística a través del juego y la creación.";"45";"Tarjetas con palabras básicas en diferentes idiomas [hola, adiós, gracias], Papel, lápices de colores, tarjetas en blanco"
"168";"1";"Línea de Tiempo Personal";"Apoya al niño a crear una línea de tiempo personal, comenzando con eventos pasados [como su nacimiento], el presente [lo que hace hoy], y el futuro [lo que le gustaría hacer]. Pide al niño que pegue fotos o dibujos en la línea de tiempo. Facilita una socialización sobre la diferencia entre pasado, presente y futuro. Apoya al niño a añadir más eventos y detalles a su línea de tiempo personal. Pide al niño que escriba o dicte breves descripciones para cada evento. Facilita una presentación donde el niño explique su línea de tiempo a otros niños o adultos.";"Introducir el concepto de tiempo y la secuencia de eventos";"Fomentar la comprensión detallada de la secuencia temporal y la capacidad de narrar eventos personales.";"45";"Papel grande, fotos o dibujos representativos de eventos pasados, presentes y futuros, colbón, etiquetas para escribir "
"169";"1";"Historia del Día";"Pide al niño que dibuje una serie de eventos que ocurren en su día [levantarse, ir a la escuela, jugar]. Ayuda al niño a colocar los dibujos en secuencia correcta [mañana, tarde, noche]. Facilita una discusión sobre la diferencia entre las partes del día y cómo se relacionan con el tiempo. Apoya al niño a crear un diario ilustrado de su día. Pide al niño que dibuje y describa cada parte del día en una página separada. Grapa las páginas juntas y pide al niño que narre su día usando el diario ilustrado";"Introducir la secuenciación de eventos diarios y la comprensión del tiempo.";"Fomentar la narración de eventos diarios y la comprensión de la secuencia temporal";"45";"Papel, lápices de colores, cosedora"
"170";"1";"Creación de una Obra Inspirada en Monet";"Muestra al niño imágenes de los nenúfares de Claude Monet. Proporciona al niño pinturas al agua y papel de acuarela. Invita al niño a crear su propia versión de un estanque con nenúfares, guiándolo a usar técnicas de pinceladas suaves y mezclas de colores. Muestra al niño un video corto sobre la técnica de Monet. Proporciona al niño los materiales y guía al niño a observar y reproducir detalles más específicos, como los reflejos en el agua y las capas de pintura. Facilita una discusión sobre las técnicas utilizadas y cómo se siente el niño al pintar como Monet.";"Introducir al niño a las técnicas impresionistas de Monet y fomentar la creatividad.";"Fomentar la observación detallada y la aplicación de técnicas específicas de un artista clásico.";"45";"Pinturas al agua, pinceles, papel de acuarela, imágenes de las pinturas de nenúfares de Monet. Video Claude Monet para Niños https://www.youtube.com/watch?v=AUnEx5DNh2Y&ab_channel=FigoyFidelHistoriadelarte"
"171";"1";"Escultura Inspirada en Miguel Ángel";"Muestra al niño imágenes de las esculturas de Miguel Ángel, como ""El David"" o ""La Piedad"". Proporciona al niño arcilla y herramientas de modelado. Invita al niño a crear una figura simple, inspirándose en las formas humanas que observó. Muestra al niño más detalles de las esculturas de Miguel Ángel. Proporciona al niño los materiales y guía al niño a esculpir detalles más específicos, como rasgos faciales y posturas. Facilita una discusión sobre la experiencia de trabajar con detalles y la diferencia entre su escultura y las de Miguel Ángel.";"Introducir al niño a la escultura y al estilo de Miguel Ángel de manera sencilla.";"Fomentar la atención a los detalles y la aplicación de técnicas escultóricas complejas.";"45";"Arcilla, herramientas de modelado, imágenes de las esculturas de Miguel Ángel."
"172";"1";"Comparación de Obras de Arte";"Muestra al niño imágenes de obras de arte del Renacimiento y el Barroco. Pide al niño que observe las imágenes y nombre los colores, formas y temas que ve. Facilita una discusión sobre las diferencias y similitudes que el niño observa entre las obras de diferentes períodos. Muestra al niño imágenes más detalladas y específicas de ambos períodos. Guía al niño a observar detalles como la técnica de pinceladas, la luz y sombra, y los temas representados. Facilita una discusión más profunda sobre las características distintivas de cada estilo y período.";"Introducir al niño a la comparación de estilos artísticos de manera básica";"Fomentar el análisis detallado y la comprensión de las diferencias estilísticas en el arte clásico.";"45";"Imágenes de obras de arte de diferentes períodos [Renacimiento, Barroco], papel, lápices de colores."
"173";"1";"Proyecto Comparativo";"Proporciona al niño materiales para crear dos pinturas, una inspirada en el estilo del Renacimiento y otra en el Barroco. Guía al niño a utilizar diferentes técnicas y colores para cada pintura. Facilita una discusión sobre las diferencias entre las dos pinturas creadas por el niño. Proporciona al niño más información y ejemplos detallados sobre ambos estilos. Invita al niño a crear dos obras más complejas, utilizando técnicas y detalles específicos de cada período. Facilita una discusión sobre los desafíos y las diferencias entre trabajar en cada estilo.";"Introducir al niño a la práctica de diferentes estilos artísticos";"· Fomentar la comprensión profunda y la aplicación de técnicas específicas de diferentes períodos artísticos.";"45";"Pinturas, pinceles, papel."
"174";"1";"Mural Colectivo";"Reúne a los niños y discute ideas para un mural colectivo [por ejemplo, un paisaje o una escena de la naturaleza]. Divide el papel grande en secciones y asigna a cada niño una parte del mural para pintar. Facilita la pintura del mural, guiando a los niños a trabajar juntos y mezclar sus secciones. Discute con los niños detalles más específicos para el mural [por ejemplo, incluir animales, plantas, personas]. Proporciona a los niños más herramientas y técnicas para añadir detalles y texturas a sus secciones. Facilita la pintura del mural, ayudando a los niños a coordinar sus secciones para unificar el tema.";"Introducir al niño a la planificación y ejecución de un proyecto artístico en grupo.";"Fomentar la colaboración y la atención a los detalles en un proyecto grupal grande.";"45";"Papel grande, pinturas, pinceles"
"175";"1";"Mural Detallado";"Reúne a los niños y discute ideas para un mural colectivo [por ejemplo, un paisaje o una escena de la naturaleza]. Divide el papel grande en secciones y asigna a cada niño una parte del mural para pintar. Facilita la pintura del mural, guiando a los niños a trabajar juntos y mezclar sus secciones. Socializa con los niños detalles más específicos para el mural [por ejemplo, incluir animales, plantas, personas]. Proporciona a los niños más herramientas y técnicas para añadir detalles y texturas a sus secciones. Facilita la pintura del mural, ayudando a los niños a coordinar sus secciones para unificar el tema. ";"Introducir al niño a la planificación y ejecución de un proyecto artístico en grupo.";"Fomentar la colaboración y la atención a los detalles en un proyecto grupal grande.";"45";"Papel grande, pinturas, pinceles, imágenes, revistas"
"176";"1";"Escultura Colectiva";"Reúne a los niños y discute ideas para una escultura colectiva [por ejemplo, un árbol o una figura humana]. Proporciona a cada niño una parte de la escultura para modelar. Facilita la construcción de la escultura, ayudando a los niños a ensamblar sus partes en la base. Socializa con los niños detalles más específicos para la escultura [por ejemplo, añadir hojas al árbol, detalles faciales a la figura]. Proporciona a los niños más herramientas y técnicas para añadir detalles y texturas. Facilita la construcción de la escultura, ayudando a los niños a ensamblar y detallar sus partes para unificar el proyecto.";"Introducir al niño a la planificación y ejecución de un proyecto escultórico en grupo.";"Fomentar la colaboración y la atención a los detalles en un proyecto escultórico grupal.";"45";"Arcilla, herramientas de modelado, base de madera o cartón."
"177";"1";"Línea de Tiempo de Artistas";"Proporciona al niño una línea de tiempo en papel grande. Apoya al niño a colocar imágenes de obras de arte y artistas en el orden cronológico correcto. Facilita una socialización sobre cada obra y artista mientras los colocan en la línea de tiempo. Proporciona más detalles y ejemplos de obras de arte y artistas. Ayuda al niño a añadir descripciones y características de cada obra y artista en la línea de tiempo. Facilita una discusión más profunda sobre los períodos y estilos representados.";"Introducir al niño a la historia del arte de manera visual y cronológica";"Fomentar la comprensión profunda y detallada de la historia del arte.";"45";"Papel grande, marcadores, imágenes de obras de arte y artistas vistos"
"178";"1";"Diario de Emociones Dinámico";"Pide al niño que elija una imagen de una situación cotidiana y la pegue en su cuaderno. Socializa con el niño cómo podría sentirse en esa situación y por qué. Pide al niño que dibuje una cara en el cuaderno que muestre cómo cambiarían sus emociones si la situación cambiara [por ejemplo, si está jugando y alguien se une, o si pierde un juguete]. Pide al niño que elija una situación y la describa en el cuaderno. Facilita una discusión sobre cómo se sentiría inicialmente y cómo podrían cambiar sus emociones según diferentes eventos [por ejemplo, al recibir una sorpresa, o si algo no sale como esperaba]. Anota las descripciones y dibujos en el cuaderno.";"Ayudar al niño a identificar cómo y por qué sus emociones pueden cambiar en diferentes situaciones.";"Mejorar la habilidad del niño para identificar y verbalizar los cambios emocionales";"45";"Cuaderno, lápices de colores, pegatinas de caras con diferentes emociones, imágenes de situaciones cotidianas."
"179";"1";"Juego de Roles Emocionales";"Crea pequeñas historias con situaciones cotidianas y pide al niño que actúe cómo se sentiría en cada una. Introduce cambios en las historias y pregunta al niño cómo cambiarían sus emociones. Socializa ¿por qué? las emociones cambian en las diferentes situaciones. Crea historias más complejas con múltiples cambios en la situación. Pide al niño que actúe la historia y que muestre cómo cambian sus emociones con cada cambio. Facilita una discusión detallada sobre los cambios emocionales y sus razones.";"Fomentar la comprensión de cómo y por qué cambian las emociones en diferentes contextos.";"Ayudar al niño a comprender y representar cambios emocionales complejos";"45";"Máscaras sencillas o caras de papel con diferentes expresiones emocionales."
"180";"1";"Collage de Sentimientos";"Pide al niño que recorte imágenes de revistas que representen diferentes emociones. Ayuda al niño a pegar las imágenes en el papel para crear un collage de emociones. Socializa con el niño sobre cada imagen y por qué representa esa emoción. Después de crear el collage, pide al niño que escriba o dicte una historia que incluya las emociones representadas en el collage. Facilita la discusión sobre cómo cada parte de la historia refleja diferentes emociones.";"Ayudar al niño a explorar y comunicar sus sentimientos a través del arte";"Fomentar la expresión detallada de sentimientos a través de la narrativa y el arte";"45";"Papel grande, revistas, tijeras, pegamento"
"181";"1";"Diario de Sentimientos Detallado";"Pide al niño que dibuje una situación que le haya hecho sentir una emoción fuerte. Ayuda al niño a describir la situación y cómo se sintió. Anota la descripción junto al dibujo. Pide al niño que escriba sobre una situación emocional en detalle. Facilita una discusión sobre la situación y cómo manejó sus emociones. Anota las reflexiones y sugerencias para manejar las emociones en el futuro.";"Ayudar al niño a explorar y comunicar sus sentimientos a través del dibujo y el diálogo";"Mejorar la habilidad del niño para explorar y comunicar sus sentimientos de manera escrita.";"45";"Cuaderno, lápices de colores"
"182";"1";"Juego de Resolución de Conflictos";"Presenta un conflicto simple usando los muñecos [por ejemplo, dos muñecos quieren el mismo juguete]. Pide al niño que sugiera una solución al conflicto. Facilita la socialización sobre la solución propuesta y otras posibles soluciones. Presenta un conflicto más complejo con múltiples muñecos y problemas. Pide al niño que sugiera soluciones y discuta las consecuencias de cada solución. Facilita la socialización sobre la importancia de la comunicación y la negociación en la resolución de conflictos.";"Fomentar el pensamiento crítico y las habilidades de comunicación en la resolución de conflictos.";"Mejorar las habilidades de comunicación y negociación en situaciones de conflicto más complejas.";"45";"Muñecos o figuras de juguete, tarjetas con conflictos simples"
"183";"1";"Taller de Comunicación Efectiva";"Organiza una actividad en la que los niños deban turnarse para usar un juguete. Usa las tarjetas de comunicación para guiar al niño en cómo pedir turnos y expresar gratitud. Facilita la socialización sobre cómo se siente al compartir y esperar su turno. Crea situaciones de conflicto y pide a los niños que actúen cómo resolverían el conflicto usando las tarjetas de comunicación. Facilita la discusión sobre las diferentes soluciones y la importancia de la comunicación efectiva.";"Fomentar la comunicación efectiva y la paciencia";"Mejorar las habilidades de resolución de conflictos a través del role-playing y la comunicación.";"45";"Juguetes para compartir, tarjetas de comunicación [por ejemplo, ""por favor"", ""gracias"", ""lo siento""]."
"184";"1";"Creación de Tarjetas de Felicitación";"Proporciona a los niños cartulinas y otros materiales decorativos. Apoya a los niños a cortar y doblar las cartulinas para hacer tarjetas. Deja que los niños decoren las tarjetas con pegatinas y dibujos, escribiendo un mensaje simple como ""Feliz Cumpleaños"" o ""Gracias"".  Introduce una temática [por ejemplo, Navidad, cumpleaños, día de la madre]. Pide a los niños que diseñen y creen tarjetas temáticas utilizando una variedad de materiales. Anima a los niños a agregar elementos más complejos como mensajes personalizados y dibujos detallados.";"Fomentar la creatividad y la motricidad fina al utilizar diferentes materiales para crear un producto simple.";"Desarrollar habilidades de planificación y diseño al crear tarjetas temáticas más complejas.";"45";"Cartulinas de colores, pegatinas, lápices de colores, tijeras, pegamento, además de escarcha, telas, y otros elementos decorativos"
"185";"1";"Manualidades de Reciclaje";"Proporciona a los niños materiales reciclados como rollos de papel higiénico. Ayuda a los niños a transformar estos materiales en objetos simples, como mariposas o muñecos. Deja que los niños decoren sus creaciones con papel de colores y marcadores. Introduce el concepto de juguetes reciclados y muestra ejemplos. Pide a los niños que diseñen y creen un juguete utilizando materiales reciclados. Facilita una discusión sobre la importancia del reciclaje y cómo podemos crear cosas nuevas a partir de materiales viejos.";"Enseñar la reutilización de materiales y fomentar la creatividad al crear manualidades simples.";"Fomentar la innovación y el pensamiento ecológico al crear juguetes a partir de materiales reciclados.";"45";"Rollos de papel higiénico, papel de colores, pegamento, tijeras, marcadores, además de botones, cintas, y otros materiales reciclados"
"186";"1";"Tienda de Juguetes Simulada";"Organiza un área del salón como una tienda de juguetes. Asigna roles a los niños: algunos serán los vendedores y otros los compradores. Facilita el juego de rol donde los niños compran y venden juguetes utilizando dinero de juguete. Introduce un sistema de inventario donde los vendedores deben registrar las ventas. Facilita el juego de rol, incluyendo la reposición de inventario y el manejo de promociones [como descuentos]. Socializa con los niños sobre la experiencia de ser vendedor y comprador, y cómo mejorar sus habilidades.";"Enseñar conceptos básicos de comercio y habilidades sociales a través del juego de rol";"Desarrollar habilidades de organización y gestión a través de una simulación más compleja de una tienda.";"45";"Juguetes, etiquetas de precio, dinero de juguete, caja registradora de juguete, además de bolsas para llevar juguetes, un sistema de inventario simple."
"187";"1";"Mercado de Manualidades";"Organiza un mercado donde los niños vendan las manualidades que han hecho [como las tarjetas de felicitación]. Asigna roles y facilita el proceso de compra y venta. Apoya a los niños a fijar precios y manejar las transacciones. Pide a los niños que decoren sus puestos de mercado y preparen un inventario de sus productos. Facilita el mercado, incluyendo promociones y ofertas especiales. Socializa sobre las estrategias de venta y cómo atraer clientes.";"Introducir conceptos básicos de valor y comercio en un entorno lúdico";"Enseñar estrategias de marketing y gestión de ventas en un entorno más estructurado";"45";"Manualidades hechas por los niños, etiquetas de precio, dinero de juguete, además de materiales para la decoración del puesto, sistema de inventario simple."
